descripcion,categoria
EQUIPO AUTOMATIZADO PARA LA PRODUCCIÓN DE BIOETANOL Y EXTRACCIÓN DE ACEITES ESENCIALES,Patentes
MESA DE TRABAJO MÓVIL PARA SOLDADURA CON CONTROL DE INSUMOS,Patentes
UN APARATO DE AISLAMIENTO FACIAL DEL PACIENTE CON MEDIOS PARA MÚLTIPLES POSICIONES DE TRABAJO PARA ODONTOLOGÍA,Patentes
FILTRO DE AIRE MEJORADO PARA DISPOSITIVOS DE PURIFICACIÓN DE AIRE,Patentes
ESTACIÓN TEMÁTICA INTERACTIVA PARA EL LAVADO DE MANOS EN ESPACIOS COMUNITARIOS PARA INFANTES,Patentes
UN PROTECTOR FACIAL DESMONTABLE Y CON REGULACIÓN DE ALTURA,Patentes
SISTEMA PROTECTOR DE DUCHA,Patentes
ACCESORIO SEGURIDAD REPISA DE GÓNDOLA,Patentes
SISTEMA VIGÍA REMOTO CON MONITOREO INALÁMBRICO PARA BLOQUEO DE VÍAS DE ACCESO POR VOLADURAS EN MINERÍA,Patentes
UNA BARRERA FÍSICA DE PROTECCIÓN ANTIMICROBIANA PARA VEHÍCULOS,Patentes
ELEMENTO DE PROTECCIÓN FACIAL CON FILTRO DE ENTRADA Y EXTRACCIÓN DE AIRE PURIFICADO,Patentes
GLUCÓMETRO CON RECONOCIMIENTO BIOMÉTRICO Y TERAPIA INFRARROJA,Patentes
"DISPOSITIVO DE PROTECCIÓN DE LA VÍA AÉREA CON CAPACIDAD DE MONITOREAR LAS VARIABLES DE TEMPERATURA, SATURACIÓN DE OXÍGENO Y FRECUENCIA CARDIACA",Patentes
Invento,Patentes
invención,Patentes
formulación,Patentes
patente,Patentes
"CONECTOR PARA ADAPTAR 1 1/4"" A UNA SALIDA DE DESAGÜE 2",Patentes
"CONECTOR PARA ADAPTAR 1 1/2"" A UNA SALIDA DE DESAGÜE 2",Patentes
SISTEMA DE LOCALIZACIÓN DE ESCAPE DE LÍQUIDOS,Patentes
BIBERÓN CON TRIPLE CAPACIDAD DE CONTENIDO,Patentes
GABINETE PORTÁTIL DE ALMACENAMIENTO Y TRANSFERENCIA DE CALOR,Patentes
DISPOSITIVO DE TRANSPORTE Y REHABILITACIÓN DE PERSONAS,Patentes
TERMINAL ELECTRÓNICO PARA VENTAS DE LOTERÍAS,Patentes
EQUIPO ELECTRÓNICO PORTÁTIL PARA EL DIAGNÓSTICO DE DEFICIENCIAS NUTRICIONALES DE PLANTACIONES DE CAFÉ,Patentes
SISTEMA ELECTRÓNICO PORTÁTIL DE REGISTRO DE TEMPERATURA Y HUMEDAD DEL AMBIENTE GEORREFERENCIADO,Patentes
SISTEMA DE ENFRIAMIENTO PARA BODEGAS DE EMBARCACIONES ARTESANALES ACCIONADA POR ENERGÍA SOLAR,Patentes
SISTEMA PARA LA MEDICIÓN DE LA CALIDAD DE VOZ,Patentes
TRANSFERENCIA DE FUERZA ENTRE DOS ELEMENTOS DE DIFERENTE DIÁMETRO E IGUAL VELOCIDAD,Patentes
MONOPOLO INTEGRADO DE TELECOMUNICACIONES,Patentes
EQUIPO PARA LA EVALUACIÓN DE LA RESISTENCIA MECÁNICA DE MATERIALES EN FUNCIÓN DE LA TEMPERATURA Y ATMÓSFERA,Patentes
ESTUCHE MODULAR PARA PRODUCTOS PASTOSOS,Patentes
"UNIDAD PARA CARGAS CONSECUTIVAS DE EMULSIÓN, ANFO Y ANFO PESADO EN TUNELES, MINERÍA SUBTERRÁNEA O SUPERFICIAL",Patentes
UN DISPOSITIVO ALIMENTADOR CON DISPENSADOR SEMIAUTOMÁTICO DE AGUA PARA ANIMALES MENORES,Patentes
"CAJA RECOLECTORA/CONTENEDORA DE FRUTA CON REFUERZOS EN SUS PAREDES Y FONDO, Y CON SISTEMA DE VENTILACIÓN INCREMENTADO",Patentes
UN CONTENEDOR DE BASURA CON FORMA DE FÁCIL VACIADO,Patentes
PROTECTOR FACIAL TERMOFORMADO,Patentes
UN DISPOSITIVO DE SEGURIDAD PORTATIL CON ACTIVACIÓN INALAMBRICA,Patentes
DISPOSITIVO DE VENTILACIÓN DE FAROS DE AUTOMOVILES PARA EVITAR FORMACIÓN DE ROCÍO EN EL INTERIOR DE LA MICA DE LOS FAROS,Patentes
DISPOSITIVO COMPLEMENTARIO A LOS TENDALES QUE OPTIMIZA EL  ESPACIO Y POTENCIALIZA EL SECADO DE PRENDAS PESADAS,Patentes
UN SISTEMA DE ANCLAJE PARA POSTES,Patentes
TRAJE DE NEOPRENO CON SISTEMA PARA ENCENDER LEDS EN EL MAR,Patentes
HERRRAMIENTA MANUAL SEPARADORA DE NUECES EN MITADES,Patentes
HERRAMIENTA PARA CORTAR SEPARAR ARILOS DE UNA GRANADA,Patentes
UN POSTE MODULAR AJUSTABLE,Patentes
VENTANA INYECTORA DE AIRE ECOLÓGICA CON FILTRO,Patentes
PROTECTOR FACIAL CON SISTEMA DE DESINFECCIÓN Y SENSOR DE RESPIRACIÓN,Patentes
APARATO TIPO CABINA DE DESINFECCIÓN CON FUENTE DE ENERGÍA GENERADA POR PANELES SOLARES CON ARCO SANITARIO PERIMETRAL Y BASE GIRATORIA,Patentes
CÁMARA DE AISLAMIENTO PARA PROTECCIÓN DE PERSONAL DE SALUD,Patentes
DISPOSITIVO DE LIMPIEZA LINGUAL,Patentes
UN DISPOSITIVO ADAPTADOR PARA LA APERTURA DE CERRADURAS DE POMO DE UNA PUERTA QUE COMPRENDE UNA SECCIÓN DE ABRAZADERA,Patentes
HORNO CREMATORIO DESMONTABLE,Patentes
APARATO CONTENEDOR DE DESECHOS ORGÁNICOS QUE PRODUCE COMPOST,Patentes
UN DISPOSITIVO PORTÁTIL PARA LA ESTERILIZACIÓN DE AMBIENTES U OBJETOS EN GENERAL MEDIANTE OZONO,Patentes
UN GUANTE CON MECANISMO DISPENSADOR ANTISÉPTICO,Patentes
UN CALZADO CON MEDIOS DE EXPULSIÓN DE DESINFECTANTE,Patentes
UN BRAZALETE DISPENSADOR DE FLUIDO DESINFECTANTE,Patentes
UNA CÁMARA DOMÉSTICA DE DESINFECCIÓN CON OZONO,Patentes
UN PROTECTOR DE ROSTRO Y CABELLO,Patentes
PULSERA PREVENTIVA CON DISPOSITIVO MÚLTIPLES,Patentes
UN MÓDULO PARA LA PREPARACIÓN Y VENTAS DE ALIMENTOS,Patentes
DISPOSITIVO DESECHABLE PARA LA CONTENCIÓN DE SECRECIONES NASALES Y SALIVALES,Patentes
UNA PRENDA DE PROTECCION PERSONAL CON ELEMENTOS DE UNIÓN PARA CENTROS DE BELLEZA,Patentes
UN MECANISMO DE SUJECIÓN DE CARETA DE PROTECCIÓN FACIAL,Patentes
UN DISPOSITIVO DE ADVERTENCIA PARA EVITAR TOCARSE EL ROSTRO QUE INCORPORA UN DISPENSADOR DE DESINFECTANTE,Patentes
VIDEO LARINGOCOPIO CON DOBLE CANAL PARA INTUBACIÓN ASPIRACIÓN,Patentes
UN APARATO DE ESTERILIZACIÓN DE INDUMENTARIAS CON EVACUACIÓN SEGURA DEL VAPOR GENERADO,Patentes
UN DISPOSITIVO MECÁNICO DE PROTECCIÓN PARA EVITAR LA TRANSMISIÓN DE PATÓGENOS HACIA EL ROSTRO,Patentes
"CABINA DE DESINFECCIÓN DE MANOS Y CALZADO, ADAPTADO PARA PERSONAS CON DISCAPACIDAD",Patentes
ROBOT DESINFECTANTE,Patentes
UNIDAD DE DESINFECCIÓN CON SISTEMA DE AUTOLIMPIEZA EXTERIOR,Patentes
CASCO HERMÉTICO O AISLADOR DE CABEZA COMPLETA QUE FILTRA DEL AIRE LAS MICROGOTAS INFECTADAS,Patentes
UNA CAPUCHA PROTECTORA DE AGENTES PATÓGENOS CON ELEMENTO PLEGABLE PARA DELIMITAR DISTANCIAS,Patentes
UN SISTEMA DE DESINFECCIÓN CON CABINAS DE PRESIÓN NEGATIVA Y DE TRATAMIENTO CON OZONO,Patentes
UN CAMIÓN AUTOCARGADOR DESINFECTANTE Y BARREDOR DE DESECHOS SÓLIDOS,Patentes
UN GUANTE CON DISPOSICIÓN PARA SU AUTO ESTERILIZADO,Patentes
UN LAVAMANOS SEMI AUTÓNOMO PORTÁTIL,Patentes
UN TRAJE ENTERIZO AUTO GUARDABLE PARA MASCOTAS CON MECANISMOS COLECTOR DE EXCRETAS,Patentes
VENTILADOR MECÁNICO MÚLTIPLE PARA ASISTENCIA RESPIRATORIA,Patentes
UN DISPENSADOR PORTÁTIL AUTOMATIZADO PARA DESINFECTANTE DE MANOS CON ASISTENCIA MECÁNICA,Patentes
DISPOSITIVO EXTENSOR AUXILIAR PARA ACCIONAR MANIJAS DE GRIFOS CONVENCIONALES SIN NECESIDAD DE USAR LAS MANOS,Patentes
LAVATORIO DE MANOS A PEDAL SIN CONTACTO DE MANOS,Patentes
CABINA DE DESCONTAMINACIÓN ALIMENTADA POR ENERGÍA SOLAR,Patentes
UN ROBOT PARA LA DESCONTAMINACIÓN DE PERSONAS Y OBJETOS,Patentes
CÁMARA DE DESINFECCÓN PORTÁTIL MECÁNICA,Patentes
VEHÍCULO PROPULSADO MECÁNICAMENTE QUE INCORPORA UNA UNIDAD DESCONTAMINACIÓN AUTO RECARGABLE,Patentes
CABINA DE DESINFECCIÓN PLEGABLE CON CONTEO DE PERSONAS,Patentes
VEHÍCULO ELÉCTRICO AUTÓNOMO CON UNIDAD DE DESCONTAMINACIÓN AUTOMÁTICA INCORPORADA,Patentes
UN LAVAMANO DE ACCIONAMIENTO AUTOMÁTICO CON AUTONOMÍA ELÉCTRICA,Patentes
PROTECTOR FACIAL CON UNA DISPOSICIÓN DE MASCARILLA DESACOPLABLE,Patentes
SISTEMA DE DESINFECCIÓN CONFIGURABLE,Patentes
ALARMA SONORA DE INCLINACIÓN PARA MONTACARGAS DEL TIPO CONTRABALANCEADO BASADA EN UNIDAD DE MEDICIÓN INERCIAL,Patentes
DISPOSITIVO DE MUESTREO DE SUELO DE LAGUNAS,Patentes
MÁQUINA AUTOMÁTICA MOLEDORA DE SEMILLAS CON EMBOLSADORA DE HARINAS,Patentes
CONSERVADOR INTEGRADO PORTÁTIL CON APAGADO AUTOMÁTICO,Patentes
CINTA MÉTRICA FLEXIBLE 3D,Patentes
TOLVA CON FAJA ROTATORIA PARA CAMIÓN MINERO,Patentes
"UN DISPOSITIVO ANTI PATÓGENO, MEDIANTE LA TRANSMISIÓN Y/O RECEPCIÓN DE SEÑAL DE ENERGÍA ELECTROMAGNÉTICA CON PATRONES DE RADIACIÓN MORFOLÓGICA",Patentes
MEDIDOR DE CONDUCTIVIDAD TÉRMICA PARA MATERIALES DE CONSTRUCCIÓN,Patentes
CONTENEDOR DE RESIDUOS SÓLIDOS ORGÁNICOS CON CÁMARA DE AIRE,Patentes
UN DISPOSITIVO DE ASA PLEGABLE Y ADHESIVO PARA EVITAR LA CAÍDA DEL CABELLO POR FRICCIÓN,Patentes
UN PORTADOCUMENTOS RETRÁCTIL TRANSPORTABLE,Patentes
UN DISPENSADOR DE FLUIDOS ACCIONADO CON MOVIMIENTOS DE LA MUÑECA,Patentes
SINCRONIZADOR RESPIRATORIO PARA ACTIVACIÓN DE DISPOSITIVO Y ACCESORIOS ELÉCTRICOS Y ELECTRÓNICOS POR VARIACIÓN DE CONTORNO TORÁXICO-ABDOMINAL,Patentes
UN MÓDULO MULTIFUNCIONAL COMBINABLE,Patentes
UN ASIENTO PLEGABLE CON MECANISMO FLEXIBLE PARA USO MÚLTIPLE,Patentes
DISPOSITIVO PARA MEDIR BIOIMPEDANCIA PARA DETECCIÓN DE CELO,Patentes
EQUIPO DE DESINFECCIÓN REMOTA DIGITAL Y ACTIVACION CON COMANDO DE VOZ,Patentes
ABANICO PLEGABLE Y EXTENSIBLE PARA VENTANAS DE VEHÍCULOS,Patentes
UNA URNA PORTÁTIL PARA DESINFECCIÓN DE MASCOTAS CON MECANISMO MANUAL AUTOMÁTICO,Patentes
COLECTOR DE ELECTRONES (COEL),Patentes
CAJA PARA EL TRANSPORTE DE ALIMENTOS POR MODALIDAD DE DELIVERY CON SISTEMA DE DESINFECCIÓN DE PAQUETES Y DE APERTURA A DISTANCIA,Patentes
UN DISPOSITIVO REMOVEDOR DE CÁLCULOS AMIGDALINOS,Patentes
UNA MASCARILLA CON SISTEMAS DE FILTRACIÓN A BASE DE UNA SOLUCIÓN ACUOSA,Patentes
UN SISTEMA PARA ANALIZAR LA CALIDAD DEL LAVADO DE MANOS,Patentes
UNA ESTACIÓN PARA EL LAVADO DE MANOS MULTIFUNCIÓN,Patentes
UN GRIFO DISPENSADOR DE AGUA Y LÍQUIDO DESINFECTANTE,Patentes
MASCARILLA REUTILIZABLE CON FILTROS DESCARTABLES DE BAJO COSTO,Patentes
COMPUERTA PARA TECHOS DE BUSES CON SISTEMA DE REFRIGERACIÓN A BASE DE CELDAS PELTIER,Patentes
UNA CASACA DE TALLA AJUSTABLE,Patentes
CONDENSADOR MECÁNICO ELÉCTRICO DE NEBLINA,Patentes
RECOLECTOR DE ENERGÍA SONORA,Patentes
TACHO DE BASURA COMPRESOR CON COMPARTIMIENTO PARA RECICLAJE,Patentes
PROTECTOR FACIAL PARA USO CON GORRA,Patentes
HERRAMIENTA MANUAL PARA LA EXTRACCIÓN DE TAPONES ROSCADOS DE TUBERÍAS DE ALTA PRESIÓN DE SERVICIO,Patentes
ROBOT DE DESINFECCIÓN POR UV-C MEDIANTE DOBLE ILUMINACIÓN POR MECANISMOS DE GIRO LATERAL Y DESPLAZAMIENTO VERTICAL,Patentes
UNA MÉNSULA DE MARCO ESTRUCTURAL DE FORMA TRAPEZOIDAL,Patentes
UN COBERTOR PARA CÁMARAS FRONTAL Y TRASERA DE DISPOSITIVOS MÓVILES,Patentes
LADRILLO CON SISTEMA DE EMPALME,Patentes
UNA PLATAFORMA FLOTANTE MODULAR PARA CONSTRUCCIONES TEMPORALES Y UN ELEMENTO MODULAR QUE LA CONFORMA,Patentes
SISTEMA DE ENTREGA ROBOTIZADO CON ESTERILIZACIÓN MEDIANTE APLICACIÓN MÓVIL,Patentes
TRANSPORTE ECOLÓGICO ESPECIALIZADO EN ALIMENTOS,Patentes
PANEL DE PROTECCIÓN QUE OPTIMIZA ESPACIOS,Patentes
VISERA DE VEHÍCULOS CON FLUJO LAMINAR DE AIRE,Patentes
UN DISPOSITIVO PURIFICADOR DE AIRE PORTÁTIL CON LÁMPARA UV Y CONTROL REMOTO,Patentes
UNA CABINA ERGONÓMICA AJUSTABLE PARA SILLÓN DENTAL,Patentes
PANEL DE PROTECCIÓN Y OPTIMIZACIÓN,Patentes
ABRE PUERTAS DE CERRADURAS CLÁSICAS MANOS LIBRES,Patentes
SEMIRREMOLQUE FURGÓN CON DOBLE PISO Y PUERTA LATERALES PLEGALES,Patentes
SISTEMA FOTOVOLTAICO PARA VEHÍCULOS ELÉCTRICOS,Patentes
UNA MÁQUINA FERMENTADORA DE GRANOS DE CAFÉ A VAPOR DE TRES CÁMARAS PARA PROVEER CARACTERÍSTICAS ORGANOLÉPTICAS FRUTALES AL CAFÉ,Patentes
UN MECANISMO DE TENSIÓN PARA CADENAS DE TRANSMISIÓN POR SOPORTE POR PIÑÓN Y TENSOR DE CADENA,Patentes
UNA CAJA SANITARIA SIN ARENA PARA GATOS CON MECANISMO MANUAL DE LIMPIEZA,Patentes
ALMOHADA HIPNOPEDICA,Patentes
HERRAMIENTA DE VARILLAS GRADUABLES PARA TRANSPORTE DE LADRILLOS HUECOS,Patentes
MÁSCARA DE PROTECCIÓN CONTRA VIRUS,Patentes
SISTEMA DE MEDICIÓN POSICIÓN CON REDUNDANCIA PARA UN SIMULADOR DE TRACTOR,Patentes
UN FILTRO QUE CONTIENE LIMADURA DE HIERRO PARA LA DESULFURACIÓN DE BIOGÁS,Patentes
"SISTEMA DE IMPRESIÓN 3D POR ADICIÓN Y SUSTRACCIÓN, CON FUNCIÓN DE ESCANEO 3D, MEDIANTE EL INTERCAMBIO DE CABEZALES",Patentes
SECADOR POR CONVECCIÓN DE CALOR,Patentes
PROTECTOR ANTICONTAGIO PARA ATENCIÓN DENTAL,Patentes
UNA VINCHA CON UN MARCO EXTERIOR PARA LIMITAR EL ACERCAMIENTO A OTRA PERSONA,Patentes
"TREN DE ATERRIZAJE PARA ORIENTACIÓN, REPOSO Y RECARGA ELÉCTRICA DE DRONES",Patentes
PRENDA INFERIOR CON SUJETADOR POSTERIOR TIPO OREJA PARA EL ACOPLAMIENTO DE UNA COLA DE ANIMAL FICTICIA,Patentes
UNA CABINA DE BIOSEGURIDAD CON SISTEMA DE EXTRACCIÓN DE AIRE Y CONTAMINANTES,Patentes
UN DISPOSITIVO INTRABUCAL CONTRA EL MAL ALIENTO,Patentes
VISERA REUSABLE DEL TIPO DE PROTECTOR FACIAL,Patentes
PROTECTOR FACIAL PARA NEONATO,Patentes
SISTEMA MULTIFUNCIÓN PARA PUERTAS BATIENTES MANOS LIBRES,Patentes
UN ACCESORIO DE ENTRENAMIENTO EN TIERRA Y AGUA CON MEDICIÓN DE RENDIMIENTO,Patentes
UN BIPEDESTADOR GRADUABLE PARA PERSONAS CON DISCAPACIDAD,Patentes
DISPOSITIVO EMISOR DE RAYOS ULTRA VIOLETA TIPO C PARA REDUCIR EL CONTAGIO DEL COVID-19,Patentes
UN CAPTADOR TRIDIMENSIONAL DE AGUA  DE NIEBLAS CON UNIDAD DE PURIFICACIÓN DEL AGUA CAPTADA,Patentes
VENTILADOR MECÁNICO DE EMERGENCIA PARA UCI,Patentes
VEHÍCULO ELECTROHIDRÁULICO DUAL PARA DESARROLLO DE TÚNELES Y FORTIFICACIÓN DE TECHOS,Patentes
"UN EQUIPO REFINADOR PARA REMOVER ELEMENTOS METÁLICOS E IMPUREZAS DE PRODUCTOS AGRÍCOLAS, FARMACÉUTICOS, SUS DERIVADOS Y/O MATERIALES SIMILARES",Patentes
UN OXIGENADOR MECÁNICO NO INVASIVO DE ALTO FLUJO,Patentes
UN EQUIPO DE DESINFECCIÓN MECÁNICO PARA SUELAS DE ZAPATOS,Patentes
CAMA HOSPITALARIA MECÁNICO - NEUMÁTICA,Patentes
LABORATORIO MÓVIL PARA LA DETECCIÓN DE SARS-COV-2,Patentes
UNA MÁQUINA AUTOMATIZADA EXPENDEDORA DE ADEREZOS ENVASADOS PARA SEGURIDAD SANITARIA,Patentes
MECANISMO DE DESINFECCIÓN PORTÁTIL PARA SISTEMAS DE TRANSPORTE LIGERO COMO MOTOS Y BICICLETAS,Patentes
MECANISMO DE CONSTRUCCIÓN MODULAR DE RÁPIDO ARMADO CON PERFILES REUTILIZABLES PREFERENTEMENTE DE ALUMINIO PARA CONSTRUCCIONES TEMPORALES Y DE EMERGENCIA,Patentes
UN PROTECTOR DE MASCARILLA FILTRANTE CON CREMALLERA,Patentes
MASCARILLA PROTECTORA CON VISOR Y FILTRO INTERCAMBIABLE,Patentes
UN GRIFO DE AGUA CON MECANISMO DE DISPENSACIÓN DE LÍQUIDO DESINFECTANTE ACOPLADO,Patentes
EQUIPO PARA GATEO DE EXCAVADORA,Patentes
RECEPTOR DE ENERGÍA SOLAR TÉRMICA CON DISPOSICIÓN DE PRESIÓN AUTORREGULADA,Patentes
UN DISPOSITIVO DE DESINFECCIÓN PORTÁTIL DE RESPIRADORES FACIALES MEDIANTE RADIACIÓN ULTRAVIOLETA TIPO C,Patentes
MINITUNELADORA PARA MINERÍA SUBTERRÁNEA,Patentes
UNA SOMBRILLA SUJETABLE AL CUERPO DE UN USUARIO CON MECANISMO DE REGULACIÓN ANGULAR,Patentes
GEOESTRUCTURA REFLECTANTE NUCLEADORA DE HIELO GLACIAR,Patentes
UN RESPIRADOR ELECTRO-MECÁNICO CON MECANISMO MANUAL DE REGULACIÓN DE OXÍGENO,Patentes
"PROTECTOR AERODINÁMICO CONTRA RAYOS SOLARES Y LLUVIA PARA UN VEHÍCULO DE DOS RUEDAS, EN ESPECIAL PARA BICICLETAS",Patentes
INSTRUMENTO MUSICAL DE CUERDA CON CUERDA OCTAVA AGUDA OCULTA TEMPORALMENTE,Patentes
ESTANTE FLOTANTE CON MEDIOS DE ILUMINACIÓN ACTIVADA POR MOVIMIENTO,Patentes
UNA MÁSCARA RESPIRATORIA CON MÓDULO ELECTRÓNICO DESMONTABLE QUE ADQUIERE INFORMACIÓN FIABLE RELACIONADA A LOS HÁBITOS Y FACTOR DE USO DE LAS MÁSCARAS DURANTE LA JORNADA LABORAL,Patentes
UNA MÁQUINA AUTOMATIZADA RECOLECTORA DE ESPÁRRAGOS CON VISIÓN ARTIFICIAL,Patentes
UN APARATO DE RESPIRACIÓN MECÁNICA BASADO EN UN RESPIRADOR MANUAL,Patentes
DISPOSITIVO DE SEGURIDAD INALÁMBRICO CON TERMÓMETRO,Patentes
UN DISPOSITIVO DE COCCIÓN POR INDUCCIÓN ELECTROMAGNÉTICA A PARTIR DE MÚLTIPLES FUENTES DE ENERGÍA.,Patentes
CONVERTIDOR TRIFÁSICO DE UNA SOLA ETAPA CON FLUJO BI-DIRECCIONAL DE POTENCIA Y AISLAMIENTO GALVÁNICO DE ALTA FRECUENCIA,Patentes
CABINA DE DESINFECCIÓN EXTENSIBLE,Patentes
CABINA DE DESINFECCIÓN PLEGABLE,Patentes
DISPOSITIVO DE DESINFECCIÓN DE CALZADOS DE FORMA TRAPEZOIDAL,Patentes
UN DISPOSITIVO MASAJEADOR,Patentes
"IMPULSOR PARA FLUJO LAMINAR EN BOMBAS CENTRÍFUGAS PARA LODOS DE 20"" X 18""",Patentes
"IMPULSOR PARA FLUJO LAMINAR EN BOMBAS CENTRÍFUGAS PARA LODOS DE 30"" X 26""",Patentes
CALZADO DESCONTAMINADO CON FLUIDOS,Patentes
CÁMARA DE DESCONTAMINACIÓN POR RADIACIÓN UV-C,Patentes
EQUIPO DE RUPTURA Y SELECCIÓN DE NUECES,Patentes
UN VEHÍCULO PARA LA EXPLORACIÓN DE ECOSISTEMAS ACUÁTICOS CON DISPOSICIÓN AUTOSUSTENTABLE DE PRODUCCIÓN DE ENERGÍA,Patentes
UN EQUIPO PARA EL TRATAMIENTO DE CRISTALIZACIÓN DE LA MIEL DE CAÑA DE AZÚCAR PARA LA ELABORACIÓN DE PANELA GRANULADA,Patentes
UN DISPOSITIVO DE SEGURIDAD ANTICATEO PARA PUERTA PRINCIPAL DE MAQUINARIA PESADA,Patentes
EQUIPO AUTOMATIZADO PARA LA PRODUCCIÓN DE BIOETANOL Y EXTRACCIÓN DE ACEITES ESENCIALES,Patentes
MESA DE TRABAJO MÓVIL PARA SOLDADURA CON CONTROL DE INSUMOS,Patentes
UN APARATO DE AISLAMIENTO FACIAL DEL PACIENTE CON MEDIOS PARA MÚLTIPLES POSICIONES DE TRABAJO PARA ODONTOLOGÍA,Patentes
FILTRO DE AIRE MEJORADO PARA DISPOSITIVOS DE PURIFICACIÓN DE AIRE,Patentes
ESTACIÓN TEMÁTICA INTERACTIVA PARA EL LAVADO DE MANOS EN ESPACIOS COMUNITARIOS PARA INFANTES,Patentes
UN PROTECTOR FACIAL DESMONTABLE Y CON REGULACIÓN DE ALTURA,Patentes
SISTEMA PROTECTOR DE DUCHA,Patentes
ACCESORIO SEGURIDAD REPISA DE GÓNDOLA,Patentes
SISTEMA VIGÍA REMOTO CON MONITOREO INALÁMBRICO PARA BLOQUEO DE VÍAS DE ACCESO POR VOLADURAS EN MINERÍA,Patentes
UNA BARRERA FÍSICA DE PROTECCIÓN ANTIMICROBIANA PARA VEHÍCULOS,Patentes
ELEMENTO DE PROTECCIÓN FACIAL CON FILTRO DE ENTRADA Y EXTRACCIÓN DE AIRE PURIFICADO,Patentes
GLUCÓMETRO CON RECONOCIMIENTO BIOMÉTRICO Y TERAPIA INFRARROJA,Patentes
"DISPOSITIVO DE PROTECCIÓN DE LA VÍA AÉREA CON CAPACIDAD DE MONITOREAR LAS VARIABLES DE TEMPERATURA, SATURACIÓN DE OXÍGENO Y FRECUENCIA CARDIACA",Patentes
Invento,Patentes
invención,Patentes
formulación,Patentes
patente,Patentes
"CONECTOR PARA ADAPTAR 1 1/4"" A UNA SALIDA DE DESAGÜE 2",Patentes
"CONECTOR PARA ADAPTAR 1 1/2"" A UNA SALIDA DE DESAGÜE 2",Patentes
SISTEMA DE LOCALIZACIÓN DE ESCAPE DE LÍQUIDOS,Patentes
BIBERÓN CON TRIPLE CAPACIDAD DE CONTENIDO,Patentes
GABINETE PORTÁTIL DE ALMACENAMIENTO Y TRANSFERENCIA DE CALOR,Patentes
DISPOSITIVO DE TRANSPORTE Y REHABILITACIÓN DE PERSONAS,Patentes
TERMINAL ELECTRÓNICO PARA VENTAS DE LOTERÍAS,Patentes
EQUIPO ELECTRÓNICO PORTÁTIL PARA EL DIAGNÓSTICO DE DEFICIENCIAS NUTRICIONALES DE PLANTACIONES DE CAFÉ,Patentes
SISTEMA ELECTRÓNICO PORTÁTIL DE REGISTRO DE TEMPERATURA Y HUMEDAD DEL AMBIENTE GEORREFERENCIADO,Patentes
SISTEMA DE ENFRIAMIENTO PARA BODEGAS DE EMBARCACIONES ARTESANALES ACCIONADA POR ENERGÍA SOLAR,Patentes
SISTEMA PARA LA MEDICIÓN DE LA CALIDAD DE VOZ,Patentes
TRANSFERENCIA DE FUERZA ENTRE DOS ELEMENTOS DE DIFERENTE DIÁMETRO E IGUAL VELOCIDAD,Patentes
MONOPOLO INTEGRADO DE TELECOMUNICACIONES,Patentes
EQUIPO PARA LA EVALUACIÓN DE LA RESISTENCIA MECÁNICA DE MATERIALES EN FUNCIÓN DE LA TEMPERATURA Y ATMÓSFERA,Patentes
ESTUCHE MODULAR PARA PRODUCTOS PASTOSOS,Patentes
"UNIDAD PARA CARGAS CONSECUTIVAS DE EMULSIÓN, ANFO Y ANFO PESADO EN TUNELES, MINERÍA SUBTERRÁNEA O SUPERFICIAL",Patentes
UN DISPOSITIVO ALIMENTADOR CON DISPENSADOR SEMIAUTOMÁTICO DE AGUA PARA ANIMALES MENORES,Patentes
"CAJA RECOLECTORA/CONTENEDORA DE FRUTA CON REFUERZOS EN SUS PAREDES Y FONDO, Y CON SISTEMA DE VENTILACIÓN INCREMENTADO",Patentes
UN CONTENEDOR DE BASURA CON FORMA DE FÁCIL VACIADO,Patentes
PROTECTOR FACIAL TERMOFORMADO,Patentes
UN DISPOSITIVO DE SEGURIDAD PORTATIL CON ACTIVACIÓN INALAMBRICA,Patentes
DISPOSITIVO DE VENTILACIÓN DE FAROS DE AUTOMOVILES PARA EVITAR FORMACIÓN DE ROCÍO EN EL INTERIOR DE LA MICA DE LOS FAROS,Patentes
DISPOSITIVO COMPLEMENTARIO A LOS TENDALES QUE OPTIMIZA EL  ESPACIO Y POTENCIALIZA EL SECADO DE PRENDAS PESADAS,Patentes
UN SISTEMA DE ANCLAJE PARA POSTES,Patentes
TRAJE DE NEOPRENO CON SISTEMA PARA ENCENDER LEDS EN EL MAR,Patentes
HERRRAMIENTA MANUAL SEPARADORA DE NUECES EN MITADES,Patentes
HERRAMIENTA PARA CORTAR SEPARAR ARILOS DE UNA GRANADA,Patentes
UN POSTE MODULAR AJUSTABLE,Patentes
VENTANA INYECTORA DE AIRE ECOLÓGICA CON FILTRO,Patentes
PROTECTOR FACIAL CON SISTEMA DE DESINFECCIÓN Y SENSOR DE RESPIRACIÓN,Patentes
APARATO TIPO CABINA DE DESINFECCIÓN CON FUENTE DE ENERGÍA GENERADA POR PANELES SOLARES CON ARCO SANITARIO PERIMETRAL Y BASE GIRATORIA,Patentes
CÁMARA DE AISLAMIENTO PARA PROTECCIÓN DE PERSONAL DE SALUD,Patentes
DISPOSITIVO DE LIMPIEZA LINGUAL,Patentes
